id;user_id;pickup_id;ref;type;new_type;volume_m3;status;name;description;photo;weight;price;bulk_item;picture_option;street;number;box;postalcode;city;longitude;latitude;add_infos;pickup_date;pickup_option;storagdate;ending_date;billing_date;billing_status;billing_ref;box_id;storage_country;storage_warehouse;storage_floor;storage_row;storage_rack;storage_rack_floor;storage_pallet;created_at;updated_at
3927;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;"<p>Boite en carton ""the box""</p>";2787.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2787;;;;;;;;04/04/18 16:49;11/04/18 17:06
3928;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2788.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2788;;;;;;;;04/04/18 16:49;11/04/18 17:07
3929;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Tableaux</p>;2789.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2789;;;;;;;;04/04/18 16:49;11/04/18 17:09
3930;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;"<p>Boite en carton ""boule disco""</p>";2790.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2790;;;;;;;;04/04/18 16:49;11/04/18 17:15
3931;733;0;;other;other;;with_me;Other item;<p>Sac noir</p>;2791.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2791;;;;;;;;04/04/18 16:49;17/04/18 17:36
3932;733;0;;other;other;0.15;in_storage;Other item;<p>Sac poubelle noir</p>;2792.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2792;;;;;;;;04/04/18 16:49;11/04/18 17:19
3933;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2793.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2793;;;;;;;;04/04/18 16:49;11/04/18 17:20
3934;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2794.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2794;;;;;;;;04/04/18 16:49;11/04/18 17:22
3935;733;0;;other;other;0.10;in_storage;Other item;<p>Miroir/cadre (?) protégé avec du carton</p>;2795.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2795;;;;;;;;04/04/18 16:49;11/04/18 17:25
3936;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2796.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2796;;;;;;;;04/04/18 16:49;11/04/18 17:31
3937;733;0;;custom_box;custom_box;;with_me;Your box;<p>Boite sans indication</p>;2797.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2797;;;;;;;;04/04/18 16:49;17/04/18 17:28
3938;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2798.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2798;;;;;;;;04/04/18 16:49;11/04/18 17:37
3939;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2799.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2799;;;;;;;;04/04/18 16:49;11/04/18 17:38
3940;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2800.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2800;;;;;;;;04/04/18 16:49;11/04/18 17:39
3941;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2801.jpg;;0;;;;;;;;;;;04/04/18 16:49;;20/03/18;0000-00-00 00:00:00;;;;2801;;;;;;;;04/04/18 16:49;11/04/18 17:39
3942;749;498;;trolley;trolley;0.20;with_me;Trolley;<p>Trolley noir</p>;2988.jpg;;5;1;0;Rue du Président;67;;1050;Ixelles;4.3605797;50.8318037;The boxes are in a van, that will be parked around this address where I will meet the driver.;08/04/18 08:00;direct;06/04/18;0000-00-00 00:00:00;;;;2988;;;;;;;;05/04/18 10:11;20/04/18 13:32
3945;654;0;;suitcase;suitcase;0.40;in_storage;Suitcase;;3080.jpg;;12;;;;;;;;;;;10/04/18 14:56;;10/04/18;0000-00-00 00:00:00;;;;3080;;;;;;;;10/04/18 14:56;10/04/18 14:57
3946;754;0;;box;boxify_box;0.10;in_storage;Boxify Box;<p>2 sacs</p>;834.jpg;;6;;;;;;;;;;;11/04/18 08:54;;10/04/18;0000-00-00 00:00:00;;;;834;;;;;;;;11/04/18 08:54;11/04/18 08:55
3947;754;0;;other;other;0.15;in_storage;Other item;<p>Sac à dos rouge et noir</p>;3078.jpg;;12;;;;;;;;;;;11/04/18 08:54;;10/04/18;0000-00-00 00:00:00;;;;3078;;;;;;;;11/04/18 08:54;11/04/18 08:56
3948;754;0;;other;other;0.15;in_storage;Other item;<p>Sac noir</p>;3079.jpg;;12;;;;;;;;;;;11/04/18 08:54;;10/04/18;0000-00-00 00:00:00;;;;3079;;;;;;;;11/04/18 08:54;11/04/18 08:57
3949;733;0;;custom_box;custom_box;;with_me;Your box;"<p>Boite en carton ""the box""</p>";2860.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2860;;;;;;;;12/04/18 10:20;17/04/18 17:30
3950;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2861.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2861;;;;;;;;12/04/18 10:20;12/04/18 10:24
3951;733;0;;custom_box;custom_box;;with_me;Your box;<p>Divers</p>;2862.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2862;;;;;;;;12/04/18 10:20;17/04/18 17:32
3952;733;0;;custom_box;custom_box;;with_me;Your box;<p>Grand sac Oliban</p>;2863.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2863;;;;;;;;12/04/18 10:20;17/04/18 17:26
3953;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Etagères 3</p>;2864.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2864;;;;;;;;12/04/18 10:20;12/04/18 10:30
3954;733;0;;custom_box;custom_box;;with_me;Your box;"<p>Verres</p>

<p>Carafes</p>";2865.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2865;;;;;;;;12/04/18 10:20;17/04/18 17:15
3955;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2866.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2866;;;;;;;;12/04/18 10:20;12/04/18 10:34
3956;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Lustre 4</p>;2867.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2867;;;;;;;;12/04/18 10:20;12/04/18 10:20
3957;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2868.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2868;;;;;;;;12/04/18 10:20;12/04/18 10:41
3958;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2869.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2869;;;;;;;;12/04/18 10:20;12/04/18 10:43
3959;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;"<p>Cuisine</p>

<p>Plonge</p>";2870.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2870;;;;;;;;12/04/18 10:20;12/04/18 10:47
3960;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Bar</p>;2871.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2871;;;;;;;;12/04/18 10:20;12/04/18 10:49
3961;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2872.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2872;;;;;;;;12/04/18 10:20;12/04/18 10:50
3962;733;0;;custom_box;custom_box;;with_me;Your box;<p>Boite sans indication</p>;2873.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2873;;;;;;;;12/04/18 10:20;17/04/18 17:25
3963;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Bâche blanche</p>;2874.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2874;;;;;;;;12/04/18 10:20;12/04/18 10:53
3964;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Lampe</p>;2875.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2875;;;;;;;;12/04/18 10:20;12/04/18 10:54
3965;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2876.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2876;;;;;;;;12/04/18 10:20;12/04/18 10:57
3966;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Kefraya 1986</p>;2877.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2877;;;;;;;;12/04/18 10:20;12/04/18 11:04
3967;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Tableau Ksara</p>;2878.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2878;;;;;;;;12/04/18 10:20;12/04/18 11:05
3968;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2879.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2879;;;;;;;;12/04/18 10:20;12/04/18 11:01
3969;733;0;;custom_box;custom_box;;with_me;Your box;<p>Boite sans indication</p>;2880.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2880;;;;;;;;12/04/18 10:20;17/04/18 17:35
3970;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2881.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2881;;;;;;;;12/04/18 10:20;12/04/18 11:08
3971;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Lustre 1</p>;2882.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2882;;;;;;;;12/04/18 10:20;12/04/18 11:10
3972;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Lustre 2</p>;2883.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2883;;;;;;;;12/04/18 10:20;12/04/18 11:12
3973;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2884.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2884;;;;;;;;12/04/18 10:20;12/04/18 11:13
3974;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2885.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2885;;;;;;;;12/04/18 10:20;12/04/18 11:15
3975;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2886.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2886;;;;;;;;12/04/18 10:20;12/04/18 11:16
3976;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2887.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2887;;;;;;;;12/04/18 10:20;12/04/18 11:21
3977;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Oliban</p>;2888.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2888;;;;;;;;12/04/18 10:20;12/04/18 11:23
3978;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Rideau</p>;2889.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2889;;;;;;;;12/04/18 10:20;12/04/18 11:24
3979;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Boite sans indication</p>;2890.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2890;;;;;;;;12/04/18 10:20;12/04/18 11:26
3980;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>Electricité musique</p>;2891.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2891;;;;;;;;12/04/18 10:20;12/04/18 11:29
3981;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2892.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2892;;;;;;;;12/04/18 10:20;12/04/18 11:30
3982;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2893.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2893;;;;;;;;12/04/18 10:20;12/04/18 11:31
3983;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2894.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2894;;;;;;;;12/04/18 10:20;12/04/18 11:33
3984;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2895.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2895;;;;;;;;12/04/18 10:20;12/04/18 11:39
3985;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2896.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2896;;;;;;;;12/04/18 10:20;12/04/18 11:41
3986;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2897.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2897;;;;;;;;12/04/18 10:20;12/04/18 11:43
3987;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2898.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2898;;;;;;;;12/04/18 10:20;12/04/18 11:44
3988;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2899.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2899;;;;;;;;12/04/18 10:20;12/04/18 11:45
3989;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2900.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2900;;;;;;;;12/04/18 10:20;12/04/18 11:46
3990;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2901.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2901;;;;;;;;12/04/18 10:20;12/04/18 11:47
3991;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2902.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2902;;;;;;;;12/04/18 10:20;12/04/18 11:50
3992;733;0;;custom_box;moving_box_medium;0.15;in_storage;Your box;<p>vsl</p>;2903.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2903;;;;;;;;12/04/18 10:20;12/04/18 11:52
3993;733;0;;other;fridge_with_freezer;1.30;in_storage;Other item;<p>Frigo</p>;2904.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2904;;;;;;;;12/04/18 10:20;12/04/18 13:59
3994;733;0;;custom_box;custom_box;;with_me;Your box;"<p>Boite en carton ""Pommes Frites""</p>";2905.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2905;;;;;;;;12/04/18 10:20;17/04/18 17:29
3995;733;0;;other;other;0.60;in_storage;Other item;<p>Planches/décorations dans du papier à bulles</p>;2906.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2906;;;;;;;;12/04/18 10:20;12/04/18 14:03
3996;733;0;;other;other;0.60;in_storage;Other item;<p>Planches d'étagères</p>;2907.jpg;;0;;;;;;;;;;;12/04/18 10:20;;20/03/18;0000-00-00 00:00:00;;;;2907;;;;;;;;12/04/18 10:20;12/04/18 14:05
3997;749;0;;box;boxify_box;0.10;in_storage;Boxify Box;<p>Petites boites + décoration</p>;2377.jpg;;2;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2377;;;;;;;;12/04/18 12:18;12/04/18 12:19
3998;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;;2952.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2952;;;;;;;;12/04/18 12:18;12/04/18 12:23
3999;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Books</p>

<p>Livres</p>";2953.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2953;;;;;;;;12/04/18 12:18;12/04/18 12:22
4000;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Books</p>

<p>Livres</p>";2954.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2954;;;;;;;;12/04/18 12:18;12/04/18 12:24
4001;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Books</p>

<p>Livres</p>";2955.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2955;;;;;;;;12/04/18 12:18;12/04/18 13:17
4002;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Books</p>

<p>Livres</p>";2956.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2956;;;;;;;;12/04/18 12:18;12/04/18 13:18
4003;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Books</p>

<p>Livres</p>";2957.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2957;;;;;;;;12/04/18 12:18;12/04/18 13:19
4004;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Big pillow</p>

<p>Books</p>";2958.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2958;;;;;;;;12/04/18 12:18;12/04/18 13:20
4005;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Big red map</p>

<p>Big pillow</p>

<p>Books</p>";2959.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2959;;;;;;;;12/04/18 12:18;12/04/18 13:21
4006;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Books</p>

<p>Livres</p>";2960.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2960;;;;;;;;12/04/18 12:18;12/04/18 13:23
4007;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2961.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2961;;;;;;;;12/04/18 12:18;12/04/18 13:24
4008;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2962.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2962;;;;;;;;12/04/18 12:18;12/04/18 13:25
4009;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2963.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2963;;;;;;;;12/04/18 12:18;12/04/18 13:26
4010;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2964.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2964;;;;;;;;12/04/18 12:18;12/04/18 13:26
4011;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2965.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2965;;;;;;;;12/04/18 12:18;12/04/18 13:27
4012;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2966.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2966;;;;;;;;12/04/18 12:18;12/04/18 13:28
4013;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2967.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2967;;;;;;;;12/04/18 12:18;12/04/18 13:28
4014;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2968.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2968;;;;;;;;12/04/18 12:18;12/04/18 13:29
4015;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2969.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2969;;;;;;;;12/04/18 12:18;12/04/18 13:30
4016;749;0;;custom_box;custom_box;;with_me;Your box;<p>Boite noire sans indication</p>;2970.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2970;;;;;;;;12/04/18 12:18;20/04/18 13:33
4017;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite sans indication</p>;2971.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2971;;;;;;;;12/04/18 12:18;12/04/18 13:31
4018;749;0;;other;other;;with_me;Other item;<p>Sac noir</p>;2972.jpg;;4;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2972;;;;;;;;12/04/18 12:18;20/04/18 13:34
4019;749;0;;other;ironing_board;0.25;in_storage;Other item;<p>Planche à repasser</p>;2973.jpg;;5;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2973;;;;;;;;12/04/18 12:18;12/04/18 13:32
4020;749;0;;other;other;;with_me;Other item;<p>Sac bordeaux</p>;2974.jpg;;4;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2974;;;;;;;;12/04/18 12:18;20/04/18 13:34
4021;749;0;;custom_box;custom_box;;with_me;Your box;<p>Boite noire ronde sans indication</p>;2975.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2975;;;;;;;;12/04/18 12:18;20/04/18 13:35
4022;749;0;;custom_box;custom_box;;with_me;Your box;"<p>Kitchen stuff</p>

<p>Glass</p>

<p>China</p>";2976.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2976;;;;;;;;12/04/18 12:18;20/04/18 13:36
4023;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Office</p>

<p>Letters</p>

<p>Admin</p>

<p>Books</p>";2977.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2977;;;;;;;;12/04/18 12:18;12/04/18 13:40
4024;749;0;;other;other;;with_me;Other item;<p>Miroir</p>;2978.jpg;;6;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2978;;;;;;;;12/04/18 12:18;20/04/18 13:36
4025;749;0;;custom_box;custom_box;;with_me;Your box;<p>Boite en plastique transparente</p>;2979.jpg;;2;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2979;;;;;;;;12/04/18 12:18;20/04/18 13:37
4026;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite en plastique transparente</p>;2980.jpg;;2;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2980;;;;;;;;12/04/18 12:18;12/04/18 13:42
4027;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;<p>Boite en plastique fuchsia</p>;2981.jpg;;2;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2981;;;;;;;;12/04/18 12:18;12/04/18 13:44
4028;749;0;;custom_box;custom_box;;with_me;Your box;"<p>Wine</p>

<p>Health</p>

<p>Coffee</p>

<p>Medication</p>";2982.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2982;;;;;;;;12/04/18 12:18;20/04/18 13:37
4029;749;0;;custom_box;custom_box;;with_me;Your box;"<p>Hygene</p>

<p>Bathroom</p>

<p>Make up</p>

<p>Parfum</p>";2983.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2983;;;;;;;;12/04/18 12:18;20/04/18 13:38
4030;749;0;;custom_box;custom_box;;with_me;Your box;"<p>Things next</p>

<p>To bed</p>

<p>Vapor</p>";2984.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2984;;;;;;;;12/04/18 12:18;20/04/18 13:39
4031;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>Books</p>

<p>Livres</p>";2985.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2985;;;;;;;;12/04/18 12:18;12/04/18 13:49
4032;749;0;;custom_box;moving_box_large;0.20;in_storage;Your box;"<p>CDs</p>

<p>DVDs</p>";2986.jpg;;1;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2986;;;;;;;;12/04/18 12:18;12/04/18 13:50
4033;749;0;;custom_box;custom_box;;with_me;Your box;<p>Boite penderie</p>;2987.jpg;;3;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2987;;;;;;;;12/04/18 12:18;20/04/18 13:40
4034;749;0;;custom_box;custom_box;;with_me;Your box;<p>Boite penderie</p>;2989.jpg;;3;;;;;;;;;;;12/04/18 12:18;;06/04/18;0000-00-00 00:00:00;;;;2989;;;;;;;;12/04/18 12:18;20/04/18 13:40
