PSP Reference,Merchant Reference,Account,Creation Date,TimeZone,Value,Currency,Payment Method,Status,Fraud Scoring
4615378832053813,invoice-918-1181,BoxifyCom,2018-09-25 15:46:45,CEST,72.50,EUR,sepadirectdebit,Settled,10
4615378832043624,invoice-917-1180,BoxifyCom,2018-09-25 15:46:44,CEST,107.25,EUR,sepadirectdebit,Chargeback,0
4715378832047038,invoice-916-1179,BoxifyCom,2018-09-25 15:46:44,CEST,107.25,EUR,sepadirectdebit,Settled,0
4515378832032818,invoice-915-1178,BoxifyCom,2018-09-25 15:46:43,CEST,107.25,EUR,sepadirectdebit,Settled,25
4815378832031767,invoice-912-1177,BoxifyCom,2018-09-25 15:46:43,CEST,99.00,EUR,sepadirectdebit,Settled,25
4845378832026522,invoice-911-1176,BoxifyCom,2018-09-25 15:46:42,CEST,35.70,EUR,mc,Refused,0
4815378832020935,invoice-910-1175,BoxifyCom,2018-09-25 15:46:42,CEST,50.00,EUR,sepadirectdebit,Settled,0
4515378832018684,invoice-909-1174,BoxifyCom,2018-09-25 15:46:41,CEST,87.50,EUR,sepadirectdebit,Settled,0
4735378832013689,invoice-908-1173,BoxifyCom,2018-09-25 15:46:41,CEST,73.95,EUR,visa,RefundedBulk,0
4715378832003411,invoice-907-1172,BoxifyCom,2018-09-25 15:46:40,CEST,107.25,EUR,sepadirectdebit,Chargeback,50
4545378831997593,invoice-906-1171,BoxifyCom,2018-09-25 15:46:39,CEST,106.03,EUR,visa,RefundedBulk,20
4715378831989248,invoice-904-1170,BoxifyCom,2018-09-25 15:46:38,CEST,26.50,EUR,sepadirectdebit,Settled,10
4615378831980164,invoice-885-1169,BoxifyCom,2018-09-25 15:46:38,CEST,84.75,EUR,sepadirectdebit,Settled,0
4415378831970134,invoice-883-1168,BoxifyCom,2018-09-25 15:46:37,CEST,101.66,EUR,sepadirectdebit,Settled,0
4315378831970424,invoice-881-1167,BoxifyCom,2018-09-25 15:46:37,CEST,50.00,EUR,sepadirectdebit,Chargeback,50
4315378831970135,invoice-880-1166,BoxifyCom,2018-09-25 15:46:37,CEST,17.11,EUR,sepadirectdebit,Settled,0
4315378831969996,invoice-876-1165,BoxifyCom,2018-09-25 15:46:36,CEST,96.53,EUR,sepadirectdebit,Settled,10
4515378831953709,invoice-875-1164,BoxifyCom,2018-09-25 15:46:35,CEST,30.73,EUR,sepadirectdebit,Settled,0
4815378831957657,invoice-871-1163,BoxifyCom,2018-09-25 15:46:35,CEST,130.20,EUR,sepadirectdebit,Settled,50
4815378831921018,invoice-870-1162,BoxifyCom,2018-09-25 15:46:32,CEST,108.90,EUR,sepadirectdebit,Refused,100
4615378831928767,invoice-862-1161,BoxifyCom,2018-09-25 15:46:32,CEST,168.00,EUR,sepadirectdebit,Settled,0
4445378831916933,invoice-861-1160,BoxifyCom,2018-09-25 15:46:31,CEST,25.50,EUR,visa,SettledBulk,10
4525378831918148,invoice-860-1159,BoxifyCom,2018-09-25 15:46:31,CEST,124.64,EUR,visa,SettledBulk,0
4735378831909648,invoice-858-1158,BoxifyCom,2018-09-25 15:46:30,CEST,124.64,EUR,mc,SettledBulk,10
4635378831890443,invoice-855-1157,BoxifyCom,2018-09-25 15:46:29,CEST,35.70,EUR,mc,SettledBulk,0
4315378831885788,invoice-852-1156,BoxifyCom,2018-09-25 15:46:28,CEST,81.00,EUR,sepadirectdebit,Settled,10
4815378831889041,invoice-851-1155,BoxifyCom,2018-09-25 15:46:28,CEST,48.42,EUR,sepadirectdebit,Chargeback,50
4815378831883440,invoice-850-1154,BoxifyCom,2018-09-25 15:46:28,CEST,276.68,EUR,sepadirectdebit,Chargeback,0
4515378831876355,invoice-849-1153,BoxifyCom,2018-09-25 15:46:27,CEST,130.20,EUR,sepadirectdebit,Settled,0
4615378831875984,invoice-846-1152,BoxifyCom,2018-09-25 15:46:27,CEST,96.00,EUR,sepadirectdebit,Chargeback,50
4315378831864577,invoice-845-1151,BoxifyCom,2018-09-25 15:46:26,CEST,184.80,EUR,sepadirectdebit,Chargeback,50
4625378831859796,invoice-842-1150,BoxifyCom,2018-09-25 15:46:25,CEST,51.00,EUR,mc,SettledBulk,0
4515378831849642,invoice-840-1149,BoxifyCom,2018-09-25 15:46:24,CEST,145.60,EUR,sepadirectdebit,Settled,50
4815378831846603,invoice-838-1148,BoxifyCom,2018-09-25 15:46:24,CEST,114.00,EUR,sepadirectdebit,Settled,10
4515378831832184,invoice-835-1147,BoxifyCom,2018-09-25 15:46:23,CEST,81.00,EUR,sepadirectdebit,Settled,0
4315378831832681,invoice-834-1146,BoxifyCom,2018-09-25 15:46:23,CEST,19.99,EUR,sepadirectdebit,Settled,0
4735378831823682,invoice-833-1145,BoxifyCom,2018-09-25 15:46:22,CEST,35.70,EUR,visa,RefundedBulk,0
4625378831817901,invoice-832-1144,BoxifyCom,2018-09-25 15:46:21,CEST,51.00,EUR,mc,SettledBulk,0
4525378831774160,invoice-780-1142,BoxifyCom,2018-09-25 15:46:17,CEST,40.80,EUR,mc,SettledBulk,0
4525378831773766,invoice-777-1141,BoxifyCom,2018-09-25 15:46:17,CEST,116.28,EUR,visa,SettledBulk,0
4315378831748044,invoice-765-1139,BoxifyCom,2018-09-25 15:46:14,CEST,35.00,EUR,sepadirectdebit,Chargeback,0
4825378831715343,invoice-738-1137,BoxifyCom,2018-09-25 15:46:11,CEST,171.36,EUR,mc,SettledBulk,30
4545378831707554,invoice-737-1136,BoxifyCom,2018-09-25 15:46:10,CEST,38.25,EUR,mc,SettledBulk,0
4845378831693546,invoice-735-1135,BoxifyCom,2018-09-25 15:46:09,CEST,73.95,EUR,mc,SettledBulk,0
4515378831696712,invoice-733-1134,BoxifyCom,2018-09-25 15:46:09,CEST,632.93,EUR,sepadirectdebit,Settled,10
4445378831684341,invoice-726-1133,BoxifyCom,2018-09-25 15:46:08,CEST,51.00,EUR,mc,SettledBulk,10
4635378831675828,invoice-720-1132,BoxifyCom,2018-09-25 15:46:07,CEST,45.90,EUR,visa,SettledBulk,0
4625378831584170,invoice-654-1128,BoxifyCom,2018-09-25 15:45:58,CEST,35.70,EUR,visa,RefundedBulk,0
4735378831560144,invoice-646-1127,BoxifyCom,2018-09-25 15:45:56,CEST,184.01,EUR,mc,Refused,10
4715378831567077,invoice-645-1126,BoxifyCom,2018-09-25 15:45:56,CEST,45.00,EUR,sepadirectdebit,Settled,0
4535378831559536,invoice-644-1125,BoxifyCom,2018-09-25 15:45:55,CEST,51.00,EUR,mc,SettledBulk,0
4725378831522443,invoice-606-1123,BoxifyCom,2018-09-25 15:45:52,CEST,132.80,EUR,visa,SettledBulk,30
4825378831503129,invoice-604-1122,BoxifyCom,2018-09-25 15:45:50,CEST,171.36,EUR,mc,SettledBulk,20
4615378831494745,invoice-592-1121,BoxifyCom,2018-09-25 15:45:49,CEST,50.00,EUR,sepadirectdebit,Settled,50
4525378831484125,invoice-588-1120,BoxifyCom,2018-09-25 15:45:48,CEST,212.06,EUR,mc,SettledBulk,20
4835378831450717,invoice-551-1118,BoxifyCom,2018-09-25 15:45:45,CEST,68.28,EUR,visa,SettledBulk,0
4435378831421126,invoice-550-1117,BoxifyCom,2018-09-25 15:45:42,CEST,51.00,EUR,visa,Refused,35
4835378831419829,invoice-545-1116,BoxifyCom,2018-09-25 15:45:41,CEST,73.95,EUR,visa,SettledBulk,0
4845378831367687,invoice-499-1114,BoxifyCom,2018-09-25 15:45:36,CEST,35.70,EUR,visa,SettledBulk,0
4515378831290946,invoice-396-1111,BoxifyCom,2018-09-25 15:45:29,CEST,50.00,EUR,sepadirectdebit,Settled,50
4715378831127567,invoice-201-1101,BoxifyCom,2018-09-25 15:45:12,CEST,87.50,EUR,sepadirectdebit,Chargeback,0
4415378831117298,invoice-191-1100,BoxifyCom,2018-09-25 15:45:11,CEST,138.00,EUR,sepadirectdebit,Settled,10
4625378831071921,invoice-76-1098,BoxifyCom,2018-09-25 15:45:07,CEST,683.91,EUR,mc,SettledBulk,20
1715378534598631,invoice-887-1097,BoxifyCom,2018-09-25 07:30:59,CEST,24.39,EUR,sepadirectdebit,Settled,10
1815378233712813,invoice-887-1096,BoxifyCom,2018-09-24 23:09:31,CEST,20.00,EUR,sepadirectdebit,Settled,10
4715377849772562,invoice-918-1095,BoxifyCom,2018-09-24 12:29:37,CEST,6.16,EUR,sepadirectdebit,Settled,10
4735377813986509,card-604-1537781145,BoxifyCom,2018-09-24 11:29:58,CEST,0.00,EUR,mc,Authorised,20
1615377797022173,invoice-917-1094,BoxifyCom,2018-09-24 11:01:42,CEST,107.15,EUR,sepadirectdebit,Chargeback,0
1615377673366462,invoice-730-1093,BoxifyCom,2018-09-24 07:35:36,CEST,101.00,EUR,sepadirectdebit,Chargeback,0
1425377326429196,invoice-839-1092,BoxifyCom,2018-09-23 21:57:22,CEST,60.00,EUR,visa,SettledBulk,0
1625376080764051,card-735-1537607828,BoxifyCom,2018-09-22 11:21:16,CEST,0.00,EUR,mc,Authorised,0

